Region,Marker ,Jour,Mois,Année,Plongeur,Heading,Side,Site,Width (m),Transect,section,Depth_(ft),LC_(mm),sexe,Sa,Va,Du,Al,Gr,Co,Ca,Comments
RB,,23,7,2019,Krobertson,North,Left,RB,1,R-5,20,26,56,f,na,na,0.33,0.33,na,na,0.33,Lots of lobsters walking on hard bottom
RB,,23,7,2019,Krobertson,North,Left,RB,1,R-5,20,26,26,f,na,na,0.33,0.33,na,na,0.33,Lots of lobsters walking on hard bottom
RB,,23,7,2019,Krobertson,North,Left,RB,1,R-5,20,26,21,f,na,na,0.33,0.33,na,na,0.33,Lots of lobsters walking on hard bottom
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,1,25,56,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,1,25,38,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,1,25,42,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,42,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,27,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,37,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,13,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,14,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,2,25,15,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,3,26,55,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,3,26,58,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,3,26,48,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,3,26,24,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,4,26,61,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,4,26,63,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,4,26,9,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,4,26,11,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,5,26,36,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,5,26,48,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,6,26,52,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,6,26,31,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,6,26,47,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,6,26,51,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,6,26,60,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,7,27,58,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,7,27,29,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,7,27,37,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,7,27,37,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,7,27,56,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,29,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,39,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,31,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,12,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,18,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,8,27,13,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,9,27,57,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,9,27,21,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,9,27,62,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,9,27,74,B1,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,10,26,48,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,10,26,53,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,10,26,38,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,10,26,61,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,11,25,82,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,11,25,21,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,12,27,37,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,12,27,26,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,12,27,78,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,13,28,32,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,13,28,22,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,13,28,30,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,13,28,10,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,13,28,9,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,14,30,73,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,14,30,71,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,14,30,21,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,14,30,73,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,15,30,27,f,na,0.25,0.25,0.25,na,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,15,30,61,f,na,0.25,0.25,0.25,na,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,15,30,22,i,na,0.25,0.25,0.25,na,0.25,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,16,30,24,m,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,~35,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,46,m,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,~35,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,25,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,22,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,~27,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,13,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,10,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,15,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,15,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,17,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,14,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,17,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,14,i,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,17,30,41,f,na,na,0.33,0.33,na,0.33,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,37,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,31,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,27,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,18,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,20,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,45,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,16,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,15,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,18,29,10,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,19,26,72,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,19,26,26,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,19,26,49,f,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,19,26,10,i,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,20,26,59,m,na,na,0.5,0.5,na,na,na,
RB,,23,7,2019,Phanley,North ,Right,RB,1,R-6,20,26,53,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,1,26,73,m,na,0.33,0.33,0.33,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,1,26,30,m,na,0.33,0.33,0.33,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,1,26,33,f,na,0.33,0.33,0.33,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,1,26,68,B1,na,0.33,0.33,0.33,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,48,f,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,35,m,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,27,i,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,26,m,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,78,f,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,30,f,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,10,i,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,9,i,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,2,28,10,i,na,0.25,0.25,0.25,na,na,0.25,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,63,m,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,37,m,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,23,m,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,43,f,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,27,m,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,18,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,18,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,15,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,16,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,8,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,3,29,16,i,na,0.2,na,0.2,0.2,0.2,0.2,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,67,B1,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,73,B1,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,16,i,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,19,i,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,17,i,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,4,28,25,m,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,5,27,15,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,5,27,19,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,5,27,~100,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,6,27,18,i,na,na,0.33,na,0.33,0.33,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,6,27,18,i,na,na,0.33,na,0.33,0.33,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,62,f,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,~35,i,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,~62,i,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,34,m,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,22,m,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,81,m,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,7,27,59,f,na,na,0.33,0.33,0.33,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,8,27,none,na,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,9,28,40,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,9,28,45,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,57,m,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,57,m,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,56,f,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,43,f,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,10,i,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,17,i,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,12,i,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,10,i,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,10,28,10,i,0.25,na,0.25,0.25,na,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,32,m,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,58,m,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,68,f,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,48,f,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,10,i,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,34,m,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,48,m,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,10,i,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,11,27,10,i,na,na,1,na,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,12,27,53,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,12,27,53,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,36,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,~78,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,71,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,25,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,25,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,18,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,9,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,17,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,13,28,10,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,25,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,~65,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,65,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,37,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,35,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,17,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,14,27,20,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,15,26,57,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,15,26,16,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,34,f,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,22,f,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,56,f,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,11,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,17,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,16,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,19,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,11,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,14,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,18,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,16,26,15,i,na,0.2,0.2,0.2,0.2,0.2,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,77,B1,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,29,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,~29,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,56,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,41,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,78,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,22,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,15,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,16,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,12,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,15,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,10,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,17,25,12,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,27,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,61,B1,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,22,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,25,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,25,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,17,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,18,25,30,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,19,25,58,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,19,25,41,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,19,25,~35,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,19,25,41,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,19,25,53,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,72,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,27,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,36,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,34,f,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,17,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,14,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,~29,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,13,i,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Phanley,North,Left,RB,1,R-3,20,25,19,m,na,na,0.25,0.25,0.25,0.25,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,19,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,18,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,16,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,15,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,28,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,1,26,21,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,15,i,na,na,na,0.33,na,0.33,0.33,
