"VESSEL_CODE"	"NAME"	"VESSEL_ID"
"#2B 1030"	"#2B 1030"	
"#32016"	"#32016"	
"#33642"	"#33642"	
"'TI GERRY"	"'TI GERRY"	
"( NO NAME )  ?"	"( NO NAME )  ?"	
"2376"	"SOURIS LIGHT II"	"2376"
"2377"	"STORM TROOPER"	"2377"
"23771"	"BAMBO BLONDIE"	"23771"
"2378"	"KEVIN JOSEPH"	"2378"
"2379"	"6C4301"	"2379"
"23897"	"NORTH SHORE"	"23897"
"23912"	"MARGAREE BREEZE"	"23912"
"23918"	"C & E SISTERS"	"23918"
"23928"	"GULF'S PRIDE"	"23928"
"2403"	"CGOC"	"2403"
"2405"	"ISLAND LADY"	"2405"
"24056"	"LORD MACDONALD"	"24056"
"2406"	"JOYE & JOANNE"	"2406"
"24067"	"RENA 11"	"24067"
"2407"	"ROBERT 111"	"2407"
"24073"	"DELORES DIANE"	"24073"
"2413"	"THERESA MICHIEL"	"2413"
"24162"	"1C576"	"24162"
"24178"	"VICTOR ROY"	"24178"
"2421"	"CAROL&VAN #2"	"2421"
"24225"	"LADY JESSY"	"24225"
"24234"	"7C595"	"24234"
"2424"	"REMI NO 4"	"2424"
"24257"	"2B1663"	"24257"
"2433"	"ATLANTIC PRINCESS"	"2433"
"24358"	"FRANCOIS G"	"24358"
"2438"	"WAVERYDER II"	"2438"
"24409"	"21C1404"	"24409"
"2441"	"6C4313"	"2441"
"24410"	"EVAN RICHARD"	"24410"
"24448"	"7C1286"	"24448"
"2454"	"ALINE"	"2454"
"2455"	"GUYLAINE JOCELYN"	"2455"
"2456"	"JOANN LE"	"2456"
"2457"	"JULIE S"	"2457"
"2470"	"MISS DARLIN"	"2470"
"24728"	"BRADLEY J II"	"24728"
"2475"	"SYLVA"	"2475"
"2477"	"O P D"	"2477"
"2482"	"CHRISTIAN V111"	"2482"
"2483"		"2483"
"24865"	"BABY COME BACK"	"24865"
"24896"		"24896"
"24904"	"PAUL NO I"	"24904"
"24912"	"ELLIOT M"	"24912"
"24941"	"EMILE NO. 1"	"24941"
"24955"	"MARTY J"	"24955"
"25013"	"AUDREY & ELEANOR"	"25013"
"25015"	"LINA"	"25015"
"2505"	"6C4312"	"2505"
"2515"	"MOODY BLUE III"	"2515"
"25168"	"KIMBERLY & KEVIN"	"25168"
"2517"	"21C1671"	"2517"
"25177"	"21C1408"	"25177"
"25178"	"LMD II"	"25178"
"2520"	"ZELMA II"	"2520"
"2521"	"NEITA - 2"	"2521"
"25210"	"WESTWIND VI"	"25210"
"2522"	"LINDA LANCHA"	"2522"
"2524"	"PHYLLIS LORRAINE"	"2524"
"2527"	"JUSTIN L"	"2527"
"25285"	"WHITE LIGHTENING"	"25285"
"25307"	"NORTHERN SPRAY II"	"25307"
"25317"	"DEBBIE ANN 111"	"25317"
"25332"	"COUNTRY GIRL"	"25332"
"25336"	"TRIXIE DAWN"	"25336"
"25342"	"G & B"	"25342"
"25359"	"ALBERT C 10A818"	"25359"
"25365"	"LLOYD D"	"25365"
"2538"	"BETHANY & KAY"	"2538"
"2540"	"DAWN & JARED"	"2540"
"25411"	"SWORD DANCER"	"25411"
"2545"	"7C1309"	"2545"
"25462"	"LONE ANGEL"	"25462"
"25482"	"ANGELA JEAN"	"25482"
"2549"	"KING COLE"	"2549"
"25493"	"MARJORY LEE"	"25493"
"25507"	"MORNING RAIN"	"25507"
"2556"	"2B3426"	"2556"
"25577"	"CALYPSO II"	"25577"
"25629"	"CHRISTOPHER&JILL"	"25629"
"2566"	"BENOIT FABIEN"	"2566"
"2568"	"TAYLOR STEVEN"	"2568"
"25689"	"L M R W"	"25689"
"25714"	"D S M"	"25714"
"25725"	"PEARL D II"	"25725"
"25766"	"HELEN V"	"25766"
"25774"	"LUCIE T"	"25774"
"25776"	"MARY CATHERINE II"	"25776"
"25788"	"SAL DENA 2"	"25788"
"25793"	"ANNIE VI"	"25793"
"25795"	"BEL ILE II"	"25795"
"25796"	"BIG HORN"	"25796"
"25797"	"BLUE WHALE"	"25797"
"25799"	"DANIEL V"	"25799"
"2580"	"STEVE"	"2580"
"25801"	"EQUINOXE 7C186"	"25801"
"25805"	"GOULET NO 14"	"25805"
"25809"	"MARTHY"	"25809"
"2582"	"1C1084"	"2582"
"25832"	"21C1035"	"25832"
"25843"	"6C2889"	"25843"
"25849"	"BERTHA M"	"25849"
"2586"	"6C4335"	"2586"
"2587"	"7C1303"	"2587"
"25882"	"LYDIA L"	"25882"
"25889"	"LADY RITA"	"25889"
"25893"	"LEANNE NO. 1"	"25893"
"25898"	"SAND FLEA 1"	"25898"
"2591"	"MELINDA DAWN"	"2591"
"25913"	"25913"	
"25967"	"ALLEN WAYNE NO I"	"25967"
"25969"	"ANGIE MARLEY"	"25969"
"2600"	"HEIDI H"	"2600"
"26006"	"FISHER"	"26006"
"26008"	"GLENNIE BOY II"	"26008"
"26019"	"JAWS"	"26019"
"26024"	"PATRICK 1"	"26024"
"26063"	"1C836"	"26063"
"26083"	"B CARLL"	"26083"
"26087"	"BISMARK"	"26087"
"26090"	"BRANDON G"	"26090"
"26098"	"CHRISTOPHER ROBIN 11"	"26098"
"26099"	"ASHLEE L"	"26099"
"26100"	"CYNTHIA II"	"26100"
"26108"	"FLORIDA III"	"26108"
"26109"	"FRANCINE II"	"26109"
"2611"	"JOSETTE D 6C4340"	"2611"
"26115"	"HECTOR"	"26115"
"2613"	"6C4311"	"2613"
"26131"	"KIMBERLEY M NO I"	"26131"
"26132"	"KIMPADA"	"26132"
"26134"	"LAURIE ALBERT B"	"26134"
"26135"	"LE GOEMON"	"26135"
"26136"	"KATIE M"	"26136"
"2614"	"6C4310"	"2614"
"26141"		"26141"
"26147"	"MIC-PHANE"	"26147"
"26148"	"MICHAEL S"	"26148"
"26149"	"MISS DARLENE M"	"26149"
"26150"	"MISS DORIS"	"26150"
"26159"	"NORTH WIND 2B2865"	"26159"
"26160"	"LESCARGO"	"26160"
"26165"	"PHYLLIS P"	"26165"
"26175"	"SONIA"	"26175"
"26208"	"21C727"	"26208"
"26239"	"21C1042"	"26239"
"2624"	"DANIEL MARCEL M"	"2624"
"26254"		"26254"
"26272"	"JANET LEE"	"26272"
"2628"	"JESSICA ANNE"	"2628"
"26295"	"SECOND CHOICE"	"26295"
"26299"	"ROBERT & MARILYN"	"26299"
"26300"	"A A D"	"26300"
"26314"	"BLUE BARON"	"26314"
"26318"		"26318"
"26337"	"DONALD M"	"26337"
"26389"	"L.I.P."	"26389"
"2640"	"ENNA"	"2640"
"26409"	"MISS GRAHAM'S POND"	"26409"
"2641"	"JEAN 1V"	"2641"
"26412"	"MORNING DAWN NO I"	"26412"
"26430"	"NORTHPORT LADY"	"26430"
"26431"	"6C2937"	"26431"
"2644"	"7C1264"	"2644"
"26441"	"RITA 21C1078"	"26441"
"26447"	"SEA PEBLE"	"26447"
"2645"	"VIRGINIA H"	"2645"
"26458"	"TAMMY DAWN"	"26458"
"26474"		"26474"
"2648"	"21C1721"	"2648"
"26489"	"CAROL R II"	"26489"
"2649"	"RANKIN BROTHERS"	"2649"
"2650"	"FREEWAY"	"2650"
"26502"	"FRANCIS LYNN"	"26502"
"26505"	"G R M"	"26505"
"2651"	"RONNIE & SISTERS"	"2651"
"26522"	"BRETT & SHANA"	"26522"
"26526"	"LAND & SEA NO 1"	"26526"
"26531"	"MARGARET A NO I"	"26531"
"26538"	"MISS 77"	"26538"
"26546"	"NEIL FRANCIS"	"26546"
"2655"	"21A909"	"2655"
"2657"	"21C2096"	"2657"
"26570"	"LITTLE STACEY"	"26570"
"26639"	"21C1068"	"26639"
"2666"	"RUM RUNNER III"	"2666"
"26699"	"BERNICE R 18"	"26699"
"26701"	"BOBBY ROGER"	"26701"
"26724"	"3C740"	"26724"
"26753"	"AUTUMN-RUN"	"26753"
"26763"	"MERT"	"26763"
"2677"	"JULIE E"	"2677"
"26781"	"NICOLE C"	"26781"
"2681"		"2681"
"26835"	"G A"	"26835"
"2685"	"1C1088"	"2685"
"2686"	"1C1086"	"2686"
"2688"	"DEREK B"	"2688"
"26914"	"DIANE II 21C755"	"26914"
"26948"	"7C879"	"26948"
"2695"	"SEA WOLF IV"	"2695"
"2696"	"SIMON L 11"	"2696"
"26963"	"6C-4052"	"26963"
"26964"	"N A L"	"26964"
"26965"	"SHANE G"	"26965"
"26976"	"YARMOUTH LADY"	"26976"
"26993"	"CHARLINE V"	"26993"
"2707"	"7C1325"	"2707"
"27116"	"RITA 6C2789"	"27116"
"27123"	"TI-PIT"	"27123"
"27176"	"CATHY ERLENE"	"27176"
"27177"	"CLAUDINE NO 1"	"27177"
"27240"	"BONNY SUSAN"	"27240"
"27270"	"27270"	
"27275"	"DANIEL ROBERT"	"27275"
"2729"	"21C2112"	"2729"
"27306"	"CARIN-ANN-RANKIN"	"27306"
"27309"	"R.L.T."	"27309"
"27315"	"EDGAR D II"	"27315"
"27317"	"LIONEL A"	"27317"
"27318"	"LUCIA II"	"27318"
"27322"	"MISS CHRISTINE"	"27322"
"27326"	"ANGIE"	"27326"
"2734"	"2734"	
"27341"	"APRIL DAWN NO I"	"27341"
"27350"	"KEVIN O"	"27350"
"27381"	"TREVOR G NO I"	"27381"
"27396"	"DANNY BOY V"	"27396"
"27400"	"RAOUL II"	"27400"
"27407"		"27407"
"27408"	"ANNE X"	"27408"
"27418"	"JEAN V"	"27418"
"27602"	"SHARON EDITH"	"27602"
"27835"	"CARIBOU QUEEN"	"27835"
"27856"	"PAGWEAK MISS"	"27856"
"27862"	"DONALD B"	"27862"
"27863"	"FLORENCE G"	"27863"
"27864"	"G D CHANDARO"	"27864"
"27868"	"H E L III"	"27868"
"27886"	"STACEY LYNN"	"27886"
"2789"	"ANNIE MARTIN"	"2789"
"27901"	"SONYA ANN"	"27901"
"27931"	"CINDY A"	"27931"
"27946"	"SMURFER I"	"27946"
"27963"	"21C1323"	"27963"
"27988"	"AWB"	"27988"
"28032"	"ALAIN ALINE"	"28032"
"28034"	"CAPTAIN MORGAN"	"28034"
"28035"	"7C947"	"28035"
"28039"	"ELAC"	"28039"
"2804"	"MARCEL V A"	"2804"
"28040"	"GINETTE"	"28040"
"28042"	"21C1397"	"28042"
"28063"	"SEA QUEEN NO 1"	"28063"
"28071"	"WINDY J"	"28071"
"28074"	"DARLENE & KHRISTA"	"28074"
"28081"	"D.D.N."	"28081"
"28084"	"SHANTY GIRL"	"28084"
"28088"	"DARCEY ROBIN"	"28088"
"28111"	"DALE M II"	"28111"
"28121"	"DAVID G 22C212"	"28121"
"28131"	"KING DAUGHTERS"	"28131"
"28160"	"SHARON A"	"28160"
"28162"	"1C895"	"28162"
"28167"	"TIM & PAULETTE"	"28167"
"2817"	"24A2632"	"2817"
"28177"	"CLAYTON D NO I"	"28177"
"28178"	"ALBAN C"	"28178"
"28206"	"OCEAN ACE"	"28206"
"2821"	"MITCHELL C"	"2821"
"28235"	"LEONCE"	"28235"
"28246"	"NORMA LEE 1B685"	"28246"
"28255"	"TERRY A"	"28255"
"28285"	"JOLIE DAWN"	"28285"
"28302"	"TOUGH ENOUGH #1"	"28302"
"28335"	"THEODORE HEBERT"	"28335"
"28341"	"DONNELL"	"28341"
"28342"	"3A404"	"28342"
"28351"	"21C1451"	"28351"
"28395"	"EDGAR O"	"28395"
"28397"	"GORDER"	"28397"
"28405"	"LAURA MARIE #1"	"28405"
"28418"	"WHITE EAGLE NO 1"	"28418"
"28427"	"7C1290"	"28427"
"28459"	"RONALD G"	"28459"
"28477"	"LADY CHANTALE"	"28477"
"28503"	"1C901"	"28503"
"28514"	"7C951"	"28514"
"2853"	"GERALD NICOLE"	"2853"
"2855"	"LENNY & LESTER"	"2855"
"28580"	"SOUTHERN BREEZE"	"28580"
"28585"	"HEIDI NO I"	"28585"
"28589"	"1A1492"	"28589"
"28596"	"GYPSY MOTH"	"28596"
"28622"	"JACE"	"28622"
"28631"		"28631"
"28642"	"6C1572"	"28642"
"28652"	"1C898"	"28652"
"28684"	"28684"	
"28696"	"LUV BOAT"	"28696"
"28704"	"JENNIFER ANN II"	"28704"
"28744"	"ZELDA ANN"	"28744"
"28751"	"CORINNE ANN"	"28751"
"28771"	"MARION G"	"28771"
"288"	"CYGNE (LE)"	"288"
"2880"	"NORMA W"	"2880"
"28844"	"ALPHA V"	"28844"
"28854"	"BAIE HOUND"	"28854"
"28858"	"2B 3061"	"28858"
"28920"	"LOVITT DANIEL"	"28920"
"28931"	"SHIRLEY MAE"	"28931"
"28942"	"BRUN SEA 2"	"28942"
"28959"		"28959"
"2896"	"C J F NO I"	"2896"
"28983"	"TRAIL BLAZER #1"	"28983"
"29006"	"JAY & LAUREEN"	"29006"
"29010"	"1A1506"	"29010"
"29012"	"ANGELE LEGER"	"29012"
"29018"	"PEGGY NO I"	"29018"
"2903"	"21C2115"	"2903"
"29037"	"MISS GINETTE"	"29037"
"29056"	"SILVER SEAS"	"29056"
"29059"		"29059"
"29064"	"MARIE ALINE"	"29064"
"29102"	"TSM"	"29102"
"29179"	"SUSANNE MARGUERITE"	"29179"
"29195"	"SEA DOO II"	"29195"
"29223"	"RACHEL CHARLENE"	"29223"
"29301"	"2B3073"	"29301"
"29370"	"LEON GEORGES NO 1"	"29370"
"29401"	"MAJO"	"29401"
"2941"	"MONIQUE R"	"2941"
"29414"	"2B2900"	"29414"
"29509"	"MISS CORINNE"	"29509"
"2954"	"JULLIAN FIRST"	"2954"
"29544"	"GLEN DUBH"	"29544"
"2955"	"HEATHER AND MARY"	"2955"
"2957"		"2957"
"29617"	"ALFRED"	"29617"
"29663"	"MIRANDA"	"29663"
"29672"	"JACKIE II"	"29672"
"29673"	"JACQUES NO 1"	"29673"
"29725"		"29725"
"29735"	"ALICE J 7C473"	"29735"
"29748"	"OUR BONNIE LASSIE"	"29748"
"29804"	"P'TIT TANIC"	"29804"
"29816"	"SEA BREEZE 1V"	"29816"
"29828"	"7C1037"	"29828"
"29832"	"MICHEAL B"	"29832"
"29840"	"STEPHANE J"	"29840"
"29842"	"WEST CAPE 11"	"29842"
"29872"	"WILD HONEY"	"29872"
"29876"	"STEPHAN NO I"	"29876"
"29896"	"1A1511"	"29896"
"29898"	"C P W"	"29898"
"29899"	"MELANIE G"	"29899"
"29907"	"TRENA M"	"29907"
"29911"	"ANITA III"	"29911"
"29935"	"PAMELA H"	"29935"
"29937"	"G.M.V."	"29937"
"29943"	"MARK E"	"29943"
"29991"	"LADY MEGAN"	"29991"
"2B1084"	"2B1084"	
"2B2227"	"2B2227"	
"2C530"	"2C530"	
"3000"	"3000"	
"3017"	"WEN-KEL"	"3017"
"3031"	"6C4405"	"3031"
"3032"	"TAMMY M"	"3032"
"3051"	"PHILIPPE"	"3051"
"3055"	"MARGARET M III"	"3055"
"3056"	"AMET LIGHT"	"3056"
"3058"	"TRACIE NICOLE"	"3058"
"3059"	"CARMEL D"	"3059"
"3078"	"GOOD ENOUGH"	"3078"
"3079"	"OLD VIENNA"	"3079"
"3080"		"3080"
"3081"	"SOUTHERN LIGHT 2"	"3081"
"3082"	"LISA S"	"3082"
"3091"	"YVES H"	"3091"
"3093"	"SYLVIE C"	"3093"
"3094"	"MURIEL H"	"3094"
"3096"	"THE CHAD"	"3096"
"3108"	"2B-3474"	"3108"
"3115"	"CHAUTAUQUA"	"3115"
"3116"	"AUDREY E II"	"3116"
"3118"	"OMEGA 2B3479"	"3118"
"3120"	"JOLYVA-MAMI"	"3120"
"3128"	"ESTHER MAE NO I"	"3128"
"3177"	"BONNIE LISA"	"3177"
"3178"	"MAURICE M"	"3178"
"3183"	"BEYOND REASON"	"3183"
"3195"	"HAW BUSH"	"3195"
"3207"	"PETER & MARY"	"3207"
"3223"	"21C2197"	"3223"
"328387"	"E.P. LE QUÉBÉCOIS"	"328387"
"3293"	"RESTLESS WAVES"	"3293"
"3298"	"JEAN DU LARGE"	"3298"
"3318"	"LISA & JASON"	"3318"
"3319"	"MORNING PRIDE"	"3319"
"3335"	"BARBARA II"	"3335"
"3338"	"RYAN'S FANCY NO I"	"3338"
"3341"	"AMANDA B"	"3341"
"3342"	"TARA LEE"	"3342"
"3345"	"BONITA NO 1"	"3345"
"3346"	"2C400"	"3346"
"3350"	"MATTHEW D"	"3350"
"3359"	"2B3496"	"3359"
"3362"	"1A1573"	"3362"
"3366"	"MISS NEW LONDON"	"3366"
"3380"	"SHIRLEY M"	"3380"
"3381"	"21C2229"	"3381"
"3384"	"FORTUNE FLYER"	"3384"
"3388"	"G.R.S.L."	"3388"
"3389"	"HIGH RISK"	"3389"
"3391"	"RAMBLING ROSE"	"3391"
"3399"	"JEANS JOY"	"3399"
"3400"	"A.N.R."	"3400"
"3408"	"BETTER DAYS 1"	"3408"
"3412"	"KILL 111"	"3412"
"3423"	"GUY S"	"3423"
"3428"	"21C1598"	"3428"
"3431"	"VALERIE LOLA"	"3431"
"3439"	"KARINE"	"3439"
"3452"		"3452"
"3453"	"ROB & RON"	"3453"
"3455"	"J.J. & AMANDA"	"3455"
"3456"	"VANDOR WAY"	"3456"
"3461"	"IVA DON II"	"3461"
"3472"	"DOUBLE LUCK"	"3472"
"3477"	"1C1131"	"3477"
"3480"	"ANNANDALE LIGHT"	"3480"
"3483"	"1C1103"	"3483"
"3491"	"R.B. & R II"	"3491"
"3493"	"PAINTED LADY"	"3493"
"3496"	"STEVE"	"3496"
"3498"	"SEA BREEZE 82"	"3498"
"3501"	"MARC-NADINE"	"3501"
"3509"	"LANDON SEA II"	"3509"
"3511"	"ANNIE I 1C1133"	"3511"
"3514"	"LADY DIANA"	"3514"
"3516"	"JANE IV"	"3516"
"3520"	"1B1562"	"3520"
"3521"	"MISCOU CENTRE NO II"	"3521"
"3527"	"NATHALIE B III"	"3527"
"3529"	"2C401"	"3529"
"3533"	"LITTLE VALERIE G II"	"3533"
"3534"	"MISS TARA LYNN"	"3534"
"3537"	"1C1135"	"3537"
"3539"	"ENTERPRISE NO 1"	"3539"
"3546"	"7C1391"	"3546"
"3550"	"MISS DEDAM"	"3550"
"3556"	"A MANUEL 6C4442"	"3556"
"3558"	"F T D"	"3558"
"3560"	"CHICO MISSY"	"3560"
"3563"	"ERIC B."	"3563"
"3564"	"MOM AND DAD"	"3564"
"3565"	"SHIRLINE V"	"3565"
"3566"	"DEBBIE & HOLLY"	"3566"
"3569"	"1C1137"	"3569"
"3570"	"ESCUMINAC NO I"	"3570"
"3571"	"WAYNE H"	"3571"
"3581"	"EILEAN SHONA II"	"3581"
"3583"	"MR SHEEN II"	"3583"
"3585"	"NORA LYNN"	"3585"
"3587"	"BERTIN RENE"	"3587"
"3588"	"MURIEL M"	"3588"
"3594"	"7C1401"	"3594"
"3595"	"H.S.M. PINAFORE"	"3595"
"3596"	"HUGUETTE"	"3596"
"3603"	"ARIELLE T."	"3603"
"3609"	"SOPHIE-LUCIE"	"3609"
"3610"	"FLIPPE NO I"	"3610"
"3611"	"FOUR REILLY'S"	"3611"
"3612"	"HOWARD'S COVE DELIGH"	"3612"
"3623"	"R.T.A.M."	"3623"
"3624"	"MATHIEW STEPHAN"	"3624"
"3625"	"JEFFREY MARISE"	"3625"
"3635"	"ODILON"	"3635"
"3636"	"ANGIE & WALTER"	"3636"
"3637"	"PICTOU MARINER"	"3637"
"3642"	"J. DANNIE"	"3642"
"3644"	"6C4449"	"3644"
"3648"	"A.R.A."	"3648"
"3649"	"7C1390"	"3649"
"3652"	"SHIRLEY N"	"3652"
"3656"	"JANICE MICHELLE"	"3656"
"3659"	"BRUNO MICHELLE"	"3659"
"3663"	"FALCON CREST"	"3663"
"3671"	"FOXY MARY"	"3671"
"3676"	"PTIT VIEUX"	"3676"
"3677"		"3677"
"3682"	"6C4457"	"3682"
"3685"		"3685"
"3689"	"CONNIE B"	"3689"
"3703"	"21C2350"	"3703"
"3711"	"MATTHEW CHANCE"	"3711"
"371740"	"LOUISBOURG"	"371740"
"3723"	"MISS FRENCH RIVER"	"3723"
"3724"	"TRAVIS M.B."	"3724"
"3750"	"LUCKY LU"	"3750"
"3752"	"21C1346"	"3752"
"3755"	"VERONICA ANN NO 1"	"3755"
"3759"	"ETHEL E"	"3759"
"376"	"GLOUCESTER 30"	"376"
"3790"	"HAMMER DOWN"	"3790"
"3807"	"BREEZE RIDER"	"3807"
"3808"	"V.P.D. II 6C4483"	"3808"
"3821"	"6C4475"	"3821"
"3835"	"MIST-DEFIER"	"3835"
"3888"	"LITTLE PANTHER"	"3888"
"3895"	"T. BROWN"	"3895"
"3896"	"ALBERTA BELLE"	"3896"
"3906"	"3906"	
"3915"	"GAMBLER V 6C4497"	"3915"
"39201"	"WIND SURFER"	"39201"
"3922"	"MISS MARTINE"	"3922"
"3924"	"P'TIT PAUL"	"3924"
"3928"	"MAY R (6C4499)"	"3928"
"3929"	"AQUARIUS V"	"3929"
"3935"	"GERALD I"	"3935"
"3938"	"JOHN & WALTER"	"3938"
"3942"	"OUTLAW III"	"3942"
"3945"	"DANIEL C"	"3945"
"3949"	"6C4515"	"3949"
"3951"	"L.L.N.S."	"3951"
"3954"	"CHAD E"	"3954"
"3955"	"SLOW POKE VI"	"3955"
"3970"	"E B & G"	"3970"
"3971"	"SAMUEL"	"3971"
"3974"	"MALTA G C"	"3974"
"3975"	"J.P.B."	"3975"
"3976"	"LEONI S."	"3976"
"3979"	"HIGHLAND QUEEN1A1593"	"3979"
"3980"	"TIM & ROXANE"	"3980"
"3983"	"BRETT & LOGAN ""98"""	"3983"
"3989"	"PARISE II"	"3989"
"3993"	"1C1154"	"3993"
"3994"	"STORMY SEA"	"3994"
"4001"	"GEMINI NO I"	"4001"
"4002"	"4002"	
"4007"	"APOLLO III"	"4007"
"4009"	"LADY SHIPPEGAN"	"4009"
"4021"	"NICOLE DANIEL"	"4021"
"445"	"L A N"	"445"
"4955"		"4955"
"5062"	"LADY LISA"	"5062"
"5070"	"GAETANE H"	"5070"
"5077"	"SCORPION NO 1"	"5077"
"5078"	"MISCOU STAR"	"5078"
"5086"	"GLOUCESTER NO 31"	"5086"
"5105"	"ANNE MARIE R"	"5105"
"5107"	"ANNIE YAN"	"5107"
"5110"	"JOSEPH IVAN"	"5110"
"5112"	"CAROLINE P."	"5112"
"5114"	"YAN DANIE"	"5114"
"5115"	"VALMOND NO 1"	"5115"
"5120"	"GAETAN B"	"5120"
"5124"	"5124"	
"5128"	"JO-ANNE & MICK"	"5128"
"5159"	"DELINTO J. C."	"5159"
"5161"	"TERRY IV"	"5161"
"5204"	"VALENE A"	"5204"
"5215"	"ANNE SHIRLEY NO I"	"5215"
"522259"	"522259"	
"5225"	"CAPE COLLEEN"	"5225"
"5236"	"SHEILA PAULINE"	"5236"
"5240"	"MARCEL RENE"	"5240"
"5241"	"GLORY II"	"5241"
"5372"	"LADY LISON"	"5372"
"5420"	"SYLVIO"	"5420"
"5424"	"SECORD NO I"	"5424"
"5493"	"SEA FLEE"	"5493"
"5496"	"TIMOTHY DAWN"	"5496"
"5538"	"DORINE"	"5538"
"554"	"CRYSTAL DOLPHIN"	"554"
"55545"	"55545"	
"5556"	"LADY NICOLLE"	"5556"
"5558"	"SIR WILFRED"	"5558"
"5573"	"LADY DENISE & SONS"	"5573"
"5576"	"PRAGA"	"5576"
"5581"	"HARRY FRYE"	"5581"
"55823"		"55823"
"5585"	"SERGE EMY D"	"5585"
"5603"	"JEREMY DAVE"	"5603"
"5615"	"PUBNICO EXPLORER"	"5615"
"5624"	"TONY YAN"	"5624"
"5625"	"MARIE DINA"	"5625"
"5626"	"BERNARD G"	"5626"
"5639"	"CARLO G"	"5639"
"5640"	"C.R.R."	"5640"
"5642"	"JOSEE ANNIE"	"5642"
"5647"	"MARIE EVE"	"5647"
"5648"	"REGINE DIANE"	"5648"
"5651"	"DONALD CHANTAL"	"5651"
"5653"	"NOR ROI"	"5653"
"566"	"LUC YVES"	"566"
"5664"	"RED BANK #1"	"5664"
"5668"	"ALVIN JR III"	"5668"
"5670"	"SANDRA CARYNE"	"5670"
"5671"	"LADY SONIA"	"5671"
"5672"	"PHILIPPE M."	"5672"
"5673"	"KARINE G"	"5673"
"5678"	"F L G"	"5678"
"5680"	"PAULA NICOLE"	"5680"
"5684"	"GHYSLAIN V"	"5684"
"5688"	"RIDING IT OUT"	"5688"
"569"	"BIBIANE-MARIE"	"569"
"5691"	"VMH"	"5691"
"5692"	"TURMEL B"	"5692"
"5695"	"SIR ELDON"	"5695"
"5701"	"MIDSHORE MARINER"	"5701"
"5703"	"LINDA GUY"	"5703"
"5704"	"ISABELLE VI"	"5704"
"5705"	"KELLY AND DAWN"	"5705"
"5709"	"OCEAN LEADER"	"5709"
"5712"	"DARREN & DAPHNE"	"5712"
"5716"	"LISA DELPHIS M"	"5716"
"5718"	"S.B.L."	"5718"
"5720"	"L'ILE LAMEQUE II"	"5720"
"5722"	"R.M.L."	"5722"
"5729"	"JIMMY L II"	"5729"
"5733"	"LADY CLAUDINE"	"5733"
"5737"	"MARTIN CHRISTINE"	"5737"
"5739"	"M.N.S."	"5739"
"5740"	"L.E.F."	"5740"
"5743"	"JACQUES MARC"	"5743"
"5746"	"LADY SYLVIA N"	"5746"
"5747"	"ST-JEROME"	"5747"
"5748"	"LE M.A.S."	"5748"
"5750"	"AURELE-GUY"	"5750"
"5751"	"JULIE PATRIC"	"5751"
"5753"	"KARA-MATT"	"5753"
"5937"	"5937"	
"6008"	"TAMMY KRISTA"	"6008"
"601"	"HENRI GEORGE"	"601"
"6029"	"6C4094"	"6029"
"6030"	"BESSIE KEEFER III"	"6030"
"6037"	"TARA ANDREA"	"6037"
"6043"	"DUCKY"	"6043"
"6053"	"B J M"	"6053"
"6067"	"M A J B"	"6067"
"6072"		"6072"
"6080"	"ALLISON G"	"6080"
"6094"	"BABE"	"6094"
"61093"	"61093"	
"6120"	"LINDA C"	"6120"
"6122"	"JOSEE NADA"	"6122"
"6127"	"CAROLE II"	"6127"
"6142"	"MISS ANNA"	"6142"
"6143"	"J. N. NOEL"	"6143"
"6144"	"SILVIE III"	"6144"
"6148"	"GAIL & STYMIEST"	"6148"
"6150"	"PATTY JACOB"	"6150"
"6151"	"ROBERT J"	"6151"
"6152"	"LADY & MISTY"	"6152"
"6159"	"RONNIE L"	"6159"
"6171"	"6C4109"	"6171"
"6180"	"LOUVETEAU 1C1004"	"6180"
"6181"	"LOVE BOAT 11"	"6181"
"6182"	"KARINE D"	"6182"
"6183"	"MISS MORIEN"	"6183"
"6187"	"GREENHORN"	"6187"
"6198"	"MONITA"	"6198"
"6200"	"WILD BRIAR"	"6200"
"6206"	"6206"	
"6209"	"TI-GRIS"	"6209"
"6214"	"TARA ANNE"	"6214"
"6252"	"MOONLIGHT II"	"6252"
"6280"	"MY LAST"	"6280"
"6344"	"MARGARET A NO 2"	"6344"
"6374"	"ISLAND MORN"	"6374"
"6405"	"COME EASY"	"6405"
"6477"	"GUY LUC"	"6477"
"6489"	"BULL'S EYE"	"6489"
"6509"	"GLYDER"	"6509"
"6540"	"1C1010"	"6540"
"6556"	"1C1012"	"6556"
"6559"	"SYLVIE-DENIS"	"6559"
"656"	"MARIO G"	"656"
"6565"	"7C-1182"	"6565"
"6580"	"MARK NO 1"	"6580"
"6584"	"2C228"	"6584"
"6586"	"MURDOCK"	"6586"
"6605"	"FLYING SKIPPER"	"6605"
"66145"	"MV CINDY ELIZABETH"	"66145"
"6618"	"SALLY K II"	"6618"
"6619"	"SAM & JEFF"	"6619"
"6627"	"PRINCESS BRENDA JOAN"	"6627"
"6631"	"BARBIE DAWN"	"6631"
"6634"	"S W L"	"6634"
"6642"	"MY TWO SONS"	"6642"
"6645"	"SHIRLEY DIANA"	"6645"
"6661"	"3 NO TRUMP"	"6661"
"6683"	"EIGHT SONS"	"6683"
"6686"	"MILKY WAY II"	"6686"
